att1,att2,att3,att4,class
0.153246,0.710575,0.823981,0.123671,0
0.668876,0.312331,0.88842,0.721769,1
0.02812,0.591439,0.073026,0.074048,0
0.721435,0.521094,0.967329,0.748228,1
0.811278,0.529625,0.721356,0.528968,1
0.500493,0.326165,0.00705,0.237418,1
0.362094,0.137419,0.306951,0.608128,1
0.353823,0.598632,0.292093,0.876443,0
0.729824,0.886744,0.043703,0.4577,0
0.947068,0.275139,0.338515,0.479592,1
0.860321,0.5197,0.720625,0.043435,1
0.572311,0.284694,0.061952,0.092116,1
0.426465,0.210285,0.839862,0.000263,1
0.177861,0.129111,0.723056,0.180322,1
0.86245,0.901924,0.062488,0.76382,0
0.450383,0.427233,0.519395,0.700989,1
0.464866,0.05774,0.745025,0.953412,1
0.649751,0.164062,0.982472,0.157395,1
0.4277,0.999183,0.061902,0.586321,0
0.894678,0.57297,0.504816,0.197502,1
0.567293,0.662026,0.907281,0.246486,0
0.248489,0.706858,0.337721,0.607335,0
0.74337,0.929103,0.589894,0.644012,0
0.766812,0.379037,0.350387,0.175441,1
0.639848,0.271923,0.833682,0.008939,1
0.323954,0.135224,0.268788,0.876915,1
0.845774,0.051735,0.900348,0.448348,1
0.792178,0.505182,0.126911,0.504696,1
0.11049,0.774604,0.306483,0.880599,0
0.630401,0.928894,0.196689,0.754646,0
0.316631,0.667073,0.426443,0.400557,0
0.670188,0.122538,0.959658,0.502627,1
0.444457,0.691521,0.719076,0.77795,0
0.404634,0.087459,0.667299,0.844607,1
0.288101,0.781355,0.966254,0.996523,0
0.239106,0.445181,0.130222,0.234474,0
0.863436,0.69551,0.86996,0.635867,1
0.608071,0.120555,0.66961,0.209932,1
0.567698,0.207071,0.395468,0.650505,1
0.162622,0.139092,0.86617,0.046386,1
0.772348,0.449267,0.647154,0.866991,1
0.345817,0.149326,0.951209,0.833835,1
0.606454,0.390977,0.306289,0.788428,1
0.78278,0.648522,0.376875,0.836744,1
0.71919,0.31415,0.517835,0.968851,1
0.624079,0.036372,0.014101,0.64237,1
0.80507,0.135833,0.844722,0.929499,1
0.73117,0.058732,0.644658,0.336351,1
0.175702,0.444794,0.829691,0.601915,0
0.789638,0.687668,0.480023,0.887283,1
0.667281,0.048151,0.897796,0.373185,1
0.09652,0.011519,0.456462,0.820821,1
0.857127,0.807076,0.388729,0.265246,0
0.032373,0.669785,0.074361,0.609141,0
0.066409,0.013782,0.201763,0.615626,1
0.567145,0.530583,0.827108,0.129094,1
0.663956,0.343533,0.70352,0.401949,1
0.115788,0.691226,0.349011,0.228136,0
0.1676,0.594631,0.80989,0.514929,0
0.717439,0.270411,0.275715,0.582541,1
0.456939,0.070331,0.399924,0.887943,1
0.224574,0.444599,0.707614,0.029798,0
0.315315,0.696113,0.094877,0.958808,0
0.994681,0.24272,0.967131,0.944943,1
0.469954,0.819682,0.969097,0.349986,0
0.881217,0.517253,0.444555,0.535351,1
0.818942,0.74786,0.379863,0.107704,0
0.861196,0.697777,0.882588,0.258865,1
0.06026,0.040095,0.160207,0.112859,1
0.28103,0.236544,0.835356,0.617838,1
0.37043,0.307732,0.068481,0.313413,1
0.255716,0.64057,0.716492,0.801783,0
0.701879,0.082567,0.526922,0.108722,1
0.652429,0.448263,0.602741,0.543405,1
0.05687,0.559841,0.367996,0.882235,0
0.846441,0.416988,0.383955,0.130135,1
0.401668,0.209884,0.114907,0.909679,1
0.281756,0.237345,0.945099,0.095314,1
0.909548,0.127002,0.095642,0.209508,1
0.787658,0.61208,0.135807,0.85497,1
0.663833,0.149816,0.497208,0.954172,1
0.751195,0.401461,0.75977,0.829101,1
0.485811,0.250341,0.292517,0.008374,1
0.804322,0.524891,0.126623,0.555807,1
0.222621,0.645459,0.292982,0.885505,0
0.544344,0.701811,0.183051,0.347333,0
0.039794,0.249285,0.796681,0.707927,0
0.51839,0.174344,0.470418,0.63064,1
0.855881,0.02297,0.468862,0.552387,1
0.716051,0.222435,0.49253,0.35851,1
0.466092,0.80332,0.082084,0.479606,0
0.524526,0.032126,0.83887,0.162085,1
0.065748,0.108823,0.893238,0.864376,0
0.914212,0.50314,0.639923,0.315059,1
0.554398,0.916763,0.380352,0.172498,0
0.726772,0.516385,0.064986,0.974824,1
0.133272,0.478372,0.87529,0.412441,0
0.671565,0.535315,0.283961,0.810791,1
0.667316,0.288455,0.554954,0.003502,1
0.836875,0.648116,0.675825,0.712395,1
0.529256,0.633051,0.161035,0.24625,0
0.359339,0.603125,0.367112,0.631842,0
0.550647,0.012575,0.398329,0.992565,1
0.943693,0.934496,0.173391,0.165558,0
0.545908,0.460068,0.731725,0.909639,1
0.854061,0.367707,0.596608,0.084045,1
0.876663,0.140417,0.265011,0.17296,1
0.573555,0.472084,0.014265,0.282811,1
0.86227,0.03829,0.326636,0.207526,1
0.922308,0.996062,0.7365,0.819015,0
0.362402,0.276038,0.905621,0.671942,1
0.740945,0.850344,0.53305,0.267735,0
0.638869,0.380895,0.968076,0.086025,1
0.440844,0.064397,0.815892,0.68535,1
0.650409,0.053986,0.484374,0.893549,1
0.739977,0.626504,0.647361,0.127046,1
0.685398,0.253407,0.20669,0.108557,1
0.407978,0.194628,0.417074,0.538994,1
0.924712,0.369219,0.898726,0.902218,1
0.746436,0.693804,0.065947,0.519111,0
0.628985,0.711968,0.357314,0.930963,0
0.866174,0.241158,0.392823,0.296504,1
0.262171,0.393711,0.96585,0.317363,0
0.491337,0.96981,0.676968,0.768814,0
0.099076,0.420145,0.876458,0.775617,0
0.79103,0.440362,0.818281,0.861338,1
0.920451,0.439706,0.078775,0.392829,1
0.685775,0.463767,0.127768,0.384974,1
0.3387,0.153796,0.475485,0.20911,1
0.809238,0.267134,0.91281,0.716209,1
0.377152,0.327694,0.711457,0.199552,1
0.790967,0.137854,0.788509,0.805715,1
0.551348,0.272717,0.600708,0.545371,1
0.239067,0.472055,0.080653,0.538994,0
0.804852,0.849638,0.093962,0.565148,0
0.279124,0.776811,0.195114,0.592368,0
0.61444,0.068263,0.072915,0.580594,1
0.199242,0.129645,0.680017,0.152932,1
0.585501,0.273266,0.121797,0.079131,1
0.163075,0.611757,0.486869,0.916713,0
0.765599,0.68173,0.144456,0.796672,1
0.614393,0.255306,0.647502,0.818853,1
0.440871,0.099763,0.622307,0.253934,1
0.82689,0.04392,0.170434,0.614844,1
0.471673,0.767731,0.821168,0.516041,0
0.879241,0.248336,0.026584,0.822482,1
0.772525,0.294067,0.847334,0.024953,1
0.81749,0.696849,0.752864,0.372877,1
0.529458,0.304789,0.593338,0.102506,1
0.147554,0.443755,0.018396,0.959208,0
0.064669,0.11756,0.899597,0.616826,0
0.721654,0.579658,0.803932,0.704444,1
0.8148,0.096258,0.93898,0.703557,1
0.333999,0.294333,0.236041,0.448835,1
0.751117,0.153054,0.993508,0.380512,1
0.483597,0.036991,0.785445,0.020982,1
0.732522,0.21776,0.394875,0.622311,1
0.273237,0.065659,0.674288,0.172753,1
0.496461,0.312063,0.205121,0.162724,1
0.491836,0.850822,0.196371,0.47554,0
0.888962,0.761959,0.332644,0.482514,1
0.945104,0.460227,0.713213,0.150971,1
0.904055,0.316377,0.152425,0.824845,1
0.734534,0.560819,0.330522,0.911704,1
0.952068,0.548189,0.36006,0.131379,1
0.23577,0.22966,0.865777,0.17636,1
0.560989,0.217005,0.6948,0.428464,1
0.747347,0.681773,0.962371,0.044189,0
0.141709,0.057742,0.349839,0.135636,1
0.216703,0.054797,0.67436,0.549067,1
0.837337,0.484466,0.666816,0.44034,1
0.453223,0.132678,0.167315,0.184125,1
0.909222,0.361825,0.168428,0.921648,1
0.80626,0.439222,0.428917,0.549212,1
0.785997,0.629681,0.782653,0.576257,1
0.333478,0.822739,0.196066,0.262238,0
0.951382,0.792393,0.178451,0.444767,1
0.716328,0.555129,0.387572,0.894131,1
0.918949,0.788602,0.587883,0.208432,1
0.065847,0.344539,0.759286,0.203715,0
0.989239,0.4989,0.069803,0.784459,1
0.848763,0.261079,0.336046,0.53868,1
0.400871,0.0368,0.400539,0.026481,1
0.024813,0.638686,0.433898,0.38764,0
0.521831,0.309049,0.565288,0.729858,1
0.463731,0.327044,0.236946,0.743514,1
0.975809,0.359993,0.853438,0.428047,1
0.685163,0.282246,0.884516,0.151839,1
0.855413,0.657451,0.930871,0.537135,1
0.93566,0.400089,0.534247,0.797843,1
0.876086,0.710827,0.880937,0.113786,1
0.359298,0.285547,0.279558,0.593749,1
0.005913,0.908114,0.078529,0.894197,0
0.983656,0.115741,0.159473,0.851318,1
0.965181,0.682347,0.136472,0.680687,1
0.877537,0.250926,0.054465,0.248744,1
0.281474,0.263231,0.884816,0.585461,1
0.309646,0.096631,0.232479,0.449382,1
0.568063,0.817914,0.817983,0.78941,0
0.779971,0.917871,0.603767,0.791296,0
0.951734,0.341517,0.085055,0.046993,1
0.849231,0.058625,0.892137,0.084402,1
0.059184,0.000621,0.859745,0.234394,1
0.074619,0.879717,0.776514,0.755489,0
0.986186,0.531984,0.883392,0.789806,1
0.074936,0.679149,0.225957,0.711561,0
0.133566,0.551488,0.480275,0.771374,0
0.981317,0.534877,0.604265,0.499893,1
0.914531,0.084677,0.7215,0.01608,1
0.315165,0.941741,0.862476,0.681682,0
0.79076,0.36171,0.829599,0.437514,1
0.935838,0.98955,0.028426,0.592415,0
0.732523,0.064655,0.956139,0.05352,1
0.307974,0.41758,0.905521,0.268599,0
0.906991,0.119496,0.038723,0.873125,1
0.338278,0.485843,0.00805,0.326808,0
0.532663,0.378289,0.580523,0.854093,1
0.245401,0.692112,0.349371,0.303015,0
0.708083,0.876051,0.938791,0.358038,0
0.676379,0.48844,0.440215,0.382953,1
0.122705,0.182854,0.378737,0.995798,0
0.22585,0.158367,0.873914,0.787374,1
0.427491,0.399164,0.302004,0.421399,1
0.619286,0.694989,0.197279,0.402235,0
0.044621,0.274203,0.191401,0.711115,0
0.828821,0.406158,0.760606,0.336657,1
0.451033,0.120475,0.700241,0.217226,1
0.581862,0.227375,0.770019,0.88914,1
0.161528,0.503797,0.036159,0.348096,0
0.457817,0.390634,0.866043,0.43009,1
0.305665,0.184357,0.829313,0.470208,1
0.834138,0.481057,0.897777,0.803965,1
0.036364,0.344013,0.329367,0.058935,0
0.631565,0.813586,0.253422,0.309244,0
0.547366,0.190552,0.069674,0.229242,1
0.469048,0.341645,0.83815,0.927414,1
0.63772,0.193799,0.328768,0.407786,1
0.563889,0.082424,0.363461,0.608167,1
0.656335,0.165347,0.766874,0.850907,1
0.249575,0.068932,0.480584,0.02181,1
0.108341,0.477601,0.983557,0.397653,0
0.921379,0.095991,0.843894,0.529496,1
0.213767,0.559913,0.614692,0.736533,0
0.078075,0.03916,0.219786,0.686126,1
0.653626,0.425713,0.896682,0.051698,1
0.832753,0.674755,0.444742,0.565636,1
0.730993,0.003201,0.344405,0.839012,1
0.117461,0.834243,0.059856,0.911311,0
0.185479,0.463744,0.075823,0.296906,0
0.665921,0.556828,0.990413,0.608184,1
0.000758,0.877347,0.755858,0.352414,0
0.968444,0.746508,0.287596,0.791631,1
0.605893,0.063069,0.162907,0.982285,1
0.194542,0.919905,0.911888,0.994767,0
0.077152,0.020575,0.544356,0.174863,1
0.840295,0.368235,0.39531,0.06183,1
0.508653,0.348699,0.681969,0.788668,1
0.689928,0.044568,0.617795,0.984054,1
0.436397,0.013196,0.408875,0.120208,1
0.240097,0.847232,0.036824,0.139919,0
0.866045,0.951383,0.246536,0.270013,0
0.253371,0.357973,0.756916,0.661319,0
0.358644,0.243699,0.716174,0.935268,1
0.514721,0.174842,0.378511,0.812481,1
0.786563,0.734027,0.156249,0.027591,0
0.190592,0.137635,0.205796,0.973402,1
0.836553,0.165773,0.722398,0.241434,1
0.549251,0.394109,0.856915,0.389833,1
0.568853,0.421139,0.865844,0.850945,1
0.235938,0.123956,0.168113,0.239297,1
0.418375,0.991966,0.432992,0.981853,0
0.955204,0.215533,0.552336,0.879215,1
0.493489,0.205547,0.250575,0.6001,1
0.832181,0.32565,0.685126,0.754021,1
0.498093,0.244648,0.513671,0.292216,1
0.199908,0.293324,0.497141,0.473896,0
0.220849,0.07201,0.681762,0.894635,1
0.697371,0.425209,0.796998,0.800725,1
0.7576,0.005637,0.271327,0.217301,1
0.514301,0.113944,0.821436,0.505494,1
0.246398,0.072721,0.754409,0.363093,1
0.38162,0.73458,0.676324,0.850137,0
0.481094,0.403802,0.869379,0.262257,1
0.21498,0.641196,0.820058,0.771754,0
0.924783,0.661403,0.790559,0.211023,1
0.694202,0.049734,0.726901,0.833925,1
0.896648,0.363189,0.851875,0.021543,1
0.909635,0.746121,0.945183,0.989271,1
0.890098,0.807119,0.400053,0.51378,0
0.584218,0.462808,0.624085,0.711406,1
0.990651,0.456378,0.176476,0.8976,1
0.400928,0.090189,0.866125,0.378469,1
0.55904,0.066822,0.774142,0.248847,1
0.447821,0.851718,0.05776,0.560038,0
0.867838,0.315458,0.32725,0.809187,1
0.695168,0.222958,0.159475,0.322357,1
0.887657,0.570729,0.725806,0.387798,1
0.886183,0.091961,0.113137,0.469794,1
0.354717,0.009026,0.77088,0.85964,1
0.876279,0.316516,0.323304,0.934056,1
0.951791,0.838847,0.693978,0.768664,0
0.688013,0.926396,0.004387,0.845013,0
0.129204,0.870495,0.421653,0.29632,0
0.53185,0.385045,0.615426,0.834493,1
0.681559,0.403956,0.544521,0.935244,1
0.142944,0.248495,0.625613,0.933648,0
0.379457,0.938623,0.358209,0.099156,0
0.813761,0.759893,0.287253,0.073162,0
0.473687,0.528891,0.173665,0.998635,0
0.14119,0.119913,0.616663,0.574553,1
0.41661,0.119348,0.241653,0.350133,1
0.549985,0.512063,0.298235,0.183643,1
0.708884,0.411937,0.020259,0.15901,1
0.131851,0.066032,0.001513,0.47429,1
0.769834,0.568631,0.042542,0.344054,1
0.341391,0.869467,0.706528,0.782497,0
0.133005,0.946326,0.645816,0.271649,0
0.522916,0.678419,0.014189,0.016345,0
0.745517,0.470145,0.300129,0.068161,1
0.689129,0.744354,0.732749,0.673493,0
0.626084,0.921576,0.080899,0.996364,0
0.007622,0.670763,0.150164,0.82998,0
0.489961,0.496217,0.726376,0.088509,0
0.215206,0.002906,0.552657,0.175763,1
0.95636,0.167041,0.562854,0.580437,1
0.906783,0.799396,0.385474,0.989789,0
0.483132,0.32685,0.659217,0.498398,1
0.281162,0.277457,0.724285,0.70411,1
0.699487,0.591114,0.537014,0.746995,1
0.480391,0.671393,0.208492,0.169648,0
0.894744,0.747737,0.422536,0.349687,1
0.226697,0.895895,0.672985,0.354624,0
0.761049,0.495181,0.074734,0.567196,1
0.752048,0.558264,0.542343,0.667848,1
0.590051,0.937792,0.258504,0.420319,0
0.842339,0.036028,0.37531,0.916395,1
0.069074,0.203381,0.91137,0.245243,0
0.807048,0.382398,0.645658,0.876743,1
0.347316,0.29505,0.450751,0.541649,1
0.4225,0.866156,0.632619,0.674674,0
0.921987,0.531104,0.175994,0.888401,1
0.719943,0.006039,0.459888,0.134617,1
0.113992,0.291691,0.128491,0.779123,0
0.895649,0.528165,0.368153,0.325265,1
0.285561,0.836157,0.790067,0.097066,0
0.89771,0.546372,0.80509,0.785824,1
0.912375,0.414052,0.273754,0.290609,1
0.917486,0.947431,0.242534,0.407991,0
0.29683,0.931113,0.642911,0.34967,0
0.791022,0.127436,0.234436,0.87717,1
0.934514,0.24917,0.167373,0.439626,1
0.550152,0.151892,0.875659,0.028608,1
0.449688,0.0253,0.325152,0.418295,1
0.330234,0.09456,0.967306,0.742023,1
0.646216,0.214897,0.580812,0.638032,1
0.53292,0.034356,0.115178,0.72983,1
0.84264,0.594914,0.641373,0.130763,1
0.776704,0.120758,0.633671,0.459608,1
0.466618,0.26,0.271069,0.506616,1
0.520305,0.144806,0.446394,0.817032,1
0.636124,0.325779,0.326372,0.269546,1
0.44326,0.777409,0.589395,0.581099,0
0.61087,0.813373,0.416441,0.937042,0
0.914025,0.670295,0.705235,0.147506,1
0.464628,0.403183,0.00446,0.047869,1
0.210583,0.961014,0.289786,0.490429,0
0.636624,0.479651,0.230824,0.141791,1
0.467954,0.282023,0.642263,0.030152,1
0.403141,0.159858,0.38332,0.298301,1
0.460131,0.795217,0.950457,0.471033,0
0.911539,0.561276,0.869114,0.586915,1
0.07842,0.089747,0.089531,0.001973,0
0.082607,0.080465,0.586827,0.817398,1
0.838116,0.121132,0.691094,0.570896,1
0.416487,0.552675,0.128149,0.838603,0
0.579883,0.189717,0.746674,0.840292,1
0.558958,0.124526,0.359506,0.66659,1
0.703578,0.543858,0.839743,0.161845,1
0.235255,0.152055,0.726546,0.834772,1
0.251731,0.166997,0.971809,0.735836,1
0.146598,0.788248,0.853984,0.143624,0
0.125487,0.057385,0.93459,0.530532,1
0.446951,0.948179,0.082421,0.746528,0
0.041563,0.862984,0.056227,0.219877,0
0.677967,0.449324,0.720351,0.03075,1
0.718441,0.464073,0.718281,0.165315,1
0.928169,0.215493,0.91677,0.173136,1
0.461237,0.024929,0.142047,0.093398,1
0.122629,0.916507,0.85337,0.06702,0
0.669578,0.247147,0.470502,0.255063,1
0.813277,0.263391,0.520078,0.273745,1
0.223887,0.420261,0.696409,0.793369,0
0.723328,0.156285,0.203052,0.195906,1
0.829019,0.19484,0.948342,0.788922,1
0.73283,0.957341,0.778299,0.32086,0
0.778853,0.354382,0.487266,0.621833,1
0.806113,0.325222,0.313529,0.843513,1
0.74492,0.00397,0.447002,0.294701,1
0.928505,0.71387,0.387307,0.115132,1
0.503477,0.436852,0.503571,0.52552,1
0.849267,0.043609,0.931968,0.008318,1
0.445035,0.40908,0.613267,0.993596,1
0.806711,0.708416,0.641865,0.968861,1
0.32394,0.933097,0.536036,0.034993,0
0.988022,0.660092,0.127345,0.744017,1
0.113168,0.942961,0.095884,0.055772,0
0.618173,0.160908,0.215734,0.02299,1
0.433875,0.699835,0.195661,0.716235,0
0.316878,0.003653,0.775111,0.490827,1
0.853596,0.670306,0.018535,0.87333,1
0.850692,0.298498,0.051734,0.492854,1
0.500576,0.977936,0.694814,0.094468,0
0.776626,0.048314,0.15478,0.838651,1
0.572468,0.126826,0.460334,0.452888,1
0.622278,0.956671,0.96142,0.914561,0
0.874472,0.509876,0.352173,0.99914,1
0.565265,0.359468,0.000075,0.30375,1
0.996198,0.12058,0.805612,0.004031,1
0.767787,0.499474,0.031185,0.026909,1
0.282194,0.449318,0.918923,0.157296,0
0.228635,0.202436,0.182905,0.496924,1
0.743191,0.643036,0.128571,0.714349,1
0.902443,0.540462,0.861501,0.570712,1
0.8632,0.284753,0.521783,0.05209,1
0.198644,0.314426,0.645095,0.789504,0
0.393803,0.236472,0.28578,0.441619,1
0.355811,0.278691,0.841055,0.99641,1
0.711544,0.624706,0.447939,0.888265,1
0.644487,0.060332,0.011318,0.649403,1
0.831325,0.163108,0.709182,0.041515,1
0.209366,0.975174,0.989402,0.771869,0
0.614578,0.167268,0.504918,0.246362,1
0.059183,0.112177,0.163073,0.817928,0
0.80781,0.499947,0.84412,0.137542,1
0.493964,0.925883,0.406537,0.515889,0
0.628506,0.867707,0.307665,0.76043,0
0.708858,0.991228,0.305216,0.156037,0
0.385417,0.838187,0.763352,0.485105,0
0.139564,0.315858,0.803691,0.93421,0
0.349329,0.190938,0.41084,0.179037,1
0.237669,0.382678,0.157152,0.941984,0
0.369394,0.215358,0.332081,0.07936,1
0.682715,0.559966,0.187245,0.314434,1
0.208397,0.606974,0.707586,0.218992,0
0.535754,0.762871,0.075482,0.651497,0
0.641669,0.578236,0.226215,0.670488,1
0.77099,0.698633,0.492959,0.93132,0
0.291763,0.343182,0.047394,0.747994,0
0.017132,0.939795,0.869768,0.099405,0
0.398142,0.237408,0.027991,0.29192,1
0.476214,0.038745,0.67652,0.738564,1
0.893246,0.896597,0.133523,0.524351,0
0.803229,0.493038,0.705385,0.382607,1
0.666317,0.471158,0.218654,0.498586,1
0.927472,0.287285,0.45725,0.932804,1
0.670874,0.451974,0.319126,0.497194,1
0.406014,0.775289,0.551765,0.845586,0
0.706508,0.582156,0.330455,0.621598,1
0.154732,0.107139,0.49606,0.637867,1
0.433746,0.410631,0.356687,0.654147,1
0.759274,0.935334,0.623739,0.492822,0
0.814271,0.539719,0.386287,0.02374,1
0.150851,0.19672,0.117924,0.560933,0
0.656311,0.831132,0.103215,0.162489,0
0.975082,0.47337,0.190058,0.935891,1
0.128714,0.276455,0.392512,0.740516,0
0.572608,0.899298,0.353636,0.33083,0
0.523484,0.088046,0.118028,0.12792,1
0.135185,0.055287,0.97308,0.245802,1
0.110868,0.303479,0.399181,0.211459,0
0.282697,0.075849,0.020555,0.403642,1
0.594336,0.07371,0.490325,0.092406,1
0.656867,0.111288,0.249993,0.123913,1
0.832317,0.623928,0.966205,0.513524,1
0.971608,0.692606,0.242448,0.898868,1
0.102337,0.864974,0.428247,0.667328,0
0.846759,0.242154,0.536773,0.851551,1
0.692105,0.008713,0.712901,0.167521,1
0.307032,0.274819,0.070198,0.238633,1
0.486535,0.415695,0.104706,0.498779,1
0.764891,0.084906,0.389368,0.443973,1
0.374831,0.810623,0.017795,0.665632,0
0.555838,0.338603,0.409942,0.966781,1
0.612383,0.142898,0.325821,0.269741,1
0.725829,0.117815,0.22342,0.789935,1
0.453752,0.390522,0.810196,0.050443,1
0.735849,0.297183,0.983392,0.281619,1
0.708295,0.059555,0.378015,0.118096,1
0.106142,0.001753,0.561953,0.958225,1
0.341971,0.935844,0.256564,0.705774,0
0.701132,0.678198,0.251849,0.35718,0
0.588667,0.919573,0.90442,0.855491,0
0.347611,0.042259,0.069183,0.009086,1
0.146367,0.039532,0.96641,0.491088,1
0.991628,0.16279,0.602727,0.540608,1
0.36484,0.276061,0.25376,0.460388,1
0.402731,0.684205,0.885211,0.052323,0
0.807466,0.196575,0.934207,0.582311,1
0.435295,0.395418,0.205233,0.856973,1
0.956809,0.325919,0.882541,0.864887,1
0.882106,0.537576,0.47929,0.101229,1
0.948676,0.503815,0.632399,0.920407,1
0.588584,0.19891,0.968154,0.671999,1
0.907115,0.193618,0.933663,0.800352,1
0.540949,0.941799,0.778307,0.853354,0
0.446257,0.246364,0.586439,0.867523,1
0.645358,0.460809,0.535696,0.721943,1
0.769665,0.000834,0.547837,0.236582,1
0.449544,0.204204,0.075749,0.475814,1
0.848956,0.371577,0.14911,0.442853,1
0.993985,0.475542,0.456704,0.227432,1
0.365631,0.344062,0.379775,0.636436,1
0.345653,0.137241,0.697598,0.070466,1
0.830055,0.236955,0.05309,0.048447,1
0.778492,0.43442,0.721626,0.616625,1
0.197255,0.779976,0.494207,0.497816,0
0.348448,0.318388,0.73001,0.881403,1
0.941606,0.755779,0.424633,0.836977,1
0.728119,0.284136,0.035223,0.717734,1
0.743683,0.086643,0.396122,0.105954,1
0.103736,0.395164,0.076571,0.131936,0
0.94998,0.769804,0.96541,0.653778,1
0.3243,0.922086,0.289689,0.473791,0
0.727764,0.088064,0.893354,0.603533,1
0.940131,0.686529,0.315605,0.410546,1
0.744472,0.862844,0.571263,0.813086,0
0.934284,0.745801,0.270635,0.661014,1
0.74325,0.923163,0.881502,0.801354,0
0.618084,0.462803,0.537848,0.398657,1
0.516721,0.942774,0.686718,0.348028,0
0.839843,0.202826,0.170125,0.292229,1
0.636939,0.128855,0.896506,0.757486,1
0.412846,0.063098,0.204827,0.393644,1
0.445977,0.010866,0.778601,0.876027,1
0.60381,0.4746,0.210152,0.216315,1
0.261405,0.448782,0.093937,0.029503,0
0.668257,0.497292,0.163181,0.94059,1
0.278824,0.129562,0.562015,0.382283,1
0.872652,0.316611,0.220248,0.222981,1
0.725913,0.907809,0.785159,0.06611,0
0.727371,0.505034,0.274784,0.45843,1
0.915637,0.015003,0.703948,0.925848,1
0.380827,0.145007,0.70075,0.748331,1
0.780268,0.113661,0.599528,0.124079,1
0.511427,0.905896,0.128294,0.351256,0
0.371281,0.246386,0.755965,0.145362,1
0.873846,0.805376,0.186647,0.68656,0
0.672745,0.066704,0.321675,0.053938,1
0.798579,0.990502,0.746863,0.172956,0
0.561234,0.509684,0.603155,0.074498,1
0.963072,0.487281,0.259091,0.897646,1
0.68966,0.106442,0.62497,0.044907,1
0.452315,0.610925,0.678846,0.336259,0
0.651318,0.960058,0.720652,0.622899,0
0.174092,0.128695,0.20341,0.805182,1
0.285882,0.597133,0.561982,0.840285,0
0.828497,0.02529,0.291328,0.023465,1
0.930572,0.543018,0.99187,0.757218,1
0.992959,0.010387,0.159165,0.099077,1
0.75642,0.185878,0.001249,0.010918,1
0.983021,0.022112,0.013858,0.936627,1
0.673094,0.466981,0.525771,0.117521,1
0.893692,0.226422,0.921135,0.018347,1
0.970612,0.771258,0.798016,0.224144,1
0.482659,0.282614,0.404044,0.563339,1
0.552532,0.456507,0.418845,0.567074,1
0.115478,0.81592,0.823669,0.560958,0
0.716564,0.660206,0.15932,0.701903,0
0.915646,0.448495,0.305409,0.09135,1
0.94785,0.493716,0.278648,0.435818,1
0.917942,0.314287,0.584612,0.141776,1
0.166395,0.027128,0.428638,0.366101,1
0.748924,0.4257,0.904195,0.14578,1
0.743315,0.273749,0.142556,0.384426,1
0.921516,0.508247,0.39609,0.89953,1
0.26915,0.777924,0.352727,0.326723,0
0.979772,0.206386,0.464465,0.824661,1
0.737944,0.438396,0.897906,0.042341,1
0.170306,0.426566,0.225877,0.138127,0
0.061217,0.501921,0.661767,0.228571,0
